путь,категории_ПДн,количество_находок,УЗ,формат_файла
/home/termit/dataset/Выгрузки/Сайты/page_303.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_39.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_128.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_96.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_121.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_477.html,ФИО:397; Расовая/национальная принадлежность:1,398,1,html
/home/termit/dataset/Выгрузки/Сайты/page_338.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_156.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_56.html,Дата рождения:1; Расовая/национальная принадлежность:3,4,1,html
/home/termit/dataset/Выгрузки/Сайты/page_19.html,ФИО:2; Расовая/национальная принадлежность:3,5,1,html
/home/termit/dataset/Выгрузки/Сайты/page_281.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_239.html,ФИО:2; Расовая/национальная принадлежность:1,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_201.html,ФИО:29; Расовая/национальная принадлежность:1,30,1,html
/home/termit/dataset/Выгрузки/Сайты/page_461.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_373.html,ФИО:4; Расовая/национальная принадлежность:3,7,1,html
/home/termit/dataset/Выгрузки/Сайты/page_369.html,ФИО:10; Расовая/национальная принадлежность:3,13,1,html
/home/termit/dataset/Выгрузки/Сайты/page_469.html,ФИО:216; Здоровье:1; Расовая/национальная принадлежность:3,220,1,html
/home/termit/dataset/Выгрузки/Сайты/page_354.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_328.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_171.html,ФИО:1; Расовая/национальная принадлежность:3,4,1,html
/home/termit/dataset/Выгрузки/Сайты/page_123.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_192.html,Расовая/национальная принадлежность:1,1,1,html
/home/termit/dataset/Выгрузки/Сайты/page_111.html,ФИО:27; Расовая/национальная принадлежность:3,30,1,html
/home/termit/dataset/Выгрузки/Сайты/page_471.html,ФИО:151; Здоровье:1; Расовая/национальная принадлежность:3,155,1,html
/home/termit/dataset/Выгрузки/Сайты/page_344.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_285.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_150.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_60.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_91.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_3.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_295.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_142.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_23.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_29.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_385.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_358.html,ФИО:11; Расовая/национальная принадлежность:3,14,1,html
/home/termit/dataset/Выгрузки/Сайты/page_125.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_229.html,ФИО:16; Расовая/национальная принадлежность:1,17,1,html
/home/termit/dataset/Выгрузки/Сайты/page_20.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_77.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_330.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_108.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_202.html,ФИО:19; Расовая/национальная принадлежность:1,20,1,html
/home/termit/dataset/Выгрузки/Сайты/page_129.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_449.html,ФИО:171; Здоровье:1; Расовая/национальная принадлежность:4,176,1,html
/home/termit/dataset/Выгрузки/Сайты/page_436.html,ФИО:257; Телефон:1; Email:1; Расовая/национальная принадлежность:3,262,1,html
/home/termit/dataset/Выгрузки/Сайты/page_163.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_439.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_67.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_160.html,ФИО:4; Расовая/национальная принадлежность:3,7,1,html
/home/termit/dataset/Выгрузки/Сайты/page_235.html,Расовая/национальная принадлежность:1,1,1,html
/home/termit/dataset/Выгрузки/Сайты/page_366.html,ФИО:10; Расовая/национальная принадлежность:3,13,1,html
/home/termit/dataset/Выгрузки/Сайты/page_33.html,ФИО:9; Расовая/национальная принадлежность:3,12,1,html
/home/termit/dataset/Выгрузки/Сайты/page_167.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_250.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_146.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_302.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_179.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_387.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_321.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_238.html,ФИО:5; Расовая/национальная принадлежность:1,6,1,html
/home/termit/dataset/Выгрузки/Сайты/page_166.html,Расовая/национальная принадлежность:4,4,1,html
/home/termit/dataset/Выгрузки/Сайты/page_374.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_130.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_2.html,ФИО:27; Расовая/национальная принадлежность:3,30,1,html
/home/termit/dataset/Выгрузки/Сайты/page_284.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_318.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_438.html,ФИО:984; Расовая/национальная принадлежность:1,985,1,html
/home/termit/dataset/Выгрузки/Сайты/page_350.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_222.html,ФИО:28; Расовая/национальная принадлежность:1,29,1,html
/home/termit/dataset/Выгрузки/Сайты/page_445.html,ФИО:735; Здоровье:1; Расовая/национальная принадлежность:1,737,1,html
/home/termit/dataset/Выгрузки/Сайты/page_260.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_332.html,ФИО:8; Расовая/национальная принадлежность:3,11,1,html
/home/termit/dataset/Выгрузки/Сайты/page_343.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_334.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_305.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_371.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_172.html,ФИО:446; Расовая/национальная принадлежность:4,450,1,html
/home/termit/dataset/Выгрузки/Сайты/page_135.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_133.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_365.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_1.html,ФИО:27; Расовая/национальная принадлежность:3,30,1,html
/home/termit/dataset/Выгрузки/Сайты/page_232.html,ФИО:42; Расовая/национальная принадлежность:1,43,1,html
/home/termit/dataset/Выгрузки/Сайты/page_322.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_97.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_231.html,ФИО:15; Расовая/национальная принадлежность:1,16,1,html
/home/termit/dataset/Выгрузки/Сайты/page_158.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_103.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_263.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_34.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_22.html,Банковская карта:2; Расовая/национальная принадлежность:3,5,1,html
/home/termit/dataset/Выгрузки/Сайты/page_428.html,ФИО:191; Здоровье:1; Расовая/национальная принадлежность:3,195,1,html
/home/termit/dataset/Выгрузки/Сайты/page_116.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_64.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_50.html,Email:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_104.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_293.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_356.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_274.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_446.html,ФИО:465; Адрес:1; Здоровье:3; Расовая/национальная принадлежность:3,472,1,html
/home/termit/dataset/Выгрузки/Сайты/page_265.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_65.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_243.html,ФИО:5,5,4,html
/home/termit/dataset/Выгрузки/Сайты/page_175.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_58.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_370.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_215.html,ФИО:40; Расовая/национальная принадлежность:1,41,1,html
/home/termit/dataset/Выгрузки/Сайты/page_144.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_361.html,ФИО:9; Расовая/национальная принадлежность:3,12,1,html
/home/termit/dataset/Выгрузки/Сайты/page_16.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_280.html,ФИО:9; Расовая/национальная принадлежность:3,12,1,html
/home/termit/dataset/Выгрузки/Сайты/page_352.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_207.html,ФИО:276; Расовая/национальная принадлежность:1,277,1,html
/home/termit/dataset/Выгрузки/Сайты/page_173.html,ФИО:4; Расовая/национальная принадлежность:3,7,1,html
/home/termit/dataset/Выгрузки/Сайты/page_291.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_36.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_400.html,ФИО:122; Здоровье:1; Расовая/национальная принадлежность:3,126,1,html
/home/termit/dataset/Выгрузки/Сайты/page_197.html,ФИО:249; Телефон:1; Расовая/национальная принадлежность:4,254,1,html
/home/termit/dataset/Выгрузки/Сайты/page_310.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_420.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_398.html,ФИО:89; Здоровье:1; Расовая/национальная принадлежность:3,93,1,html
/home/termit/dataset/Выгрузки/Сайты/page_223.html,ФИО:2; Расовая/национальная принадлежность:1,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_139.html,ФИО:3,3,4,html
/home/termit/dataset/Выгрузки/Сайты/page_389.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_391.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_341.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_198.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_326.html,ФИО:6; Расовая/национальная принадлежность:3,9,1,html
/home/termit/dataset/Выгрузки/Сайты/page_247.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_255.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_55.html,ФИО:239; Религия/политика:1; Расовая/национальная принадлежность:1,241,1,html
/home/termit/dataset/Выгрузки/Сайты/page_351.html,ФИО:5; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_143.html,Расовая/национальная принадлежность:3,3,1,html
/home/termit/dataset/Выгрузки/Сайты/page_195.html,ФИО:4; Здоровье:1; Расовая/национальная принадлежность:3,8,1,html
/home/termit/dataset/Выгрузки/Сайты/page_405.html,ФИО:122; Здоровье:1; Расовая/национальная принадлежность:3,126,1,html
/home/termit/dataset/Выгрузки/Сайты/Доки/Privacy_policy_upd.pdf,ФИО:327; Email:1; Дата рождения:1; Адрес:3; ИНН:3,335,3,pdf
/home/termit/dataset/Выгрузки/Сайты/Доки/pril1_14112652.pdf,ФИО:32,32,4,pdf
/home/termit/dataset/Выгрузки/Сайты/Доки/Paulzovatelskoe_soglashenie_PAOSPB.pdf,ФИО:204; Email:1; Дата рождения:1,206,3,pdf
/home/termit/dataset/Выгрузки/Сайты/Доки/20240306_fin_result_2023.pdf,ФИО:1052; СНИЛС:1,1053,3,pdf
/home/termit/dataset/Выгрузки/Сайты/Доки/%D0%93%D0%9E%D0%A1%D0%A2%20%D0%A0%20%D0%A0%D0%B5%D0%B4%D0%BA%D0%BE%D0%B7%D0%B5%D0%BC%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5%20%D1%8D%D0%BB%D0%B5%D0%BC%D0%B5%D0%BD%D1%82%D1%8B.%20%D0%A1%D0%BB%D0%BE%D0%B2%D0%B0%D1%80%D1%8C.%2018-04-22.docx,ФИО:742; Адрес:1; Расовая/национальная принадлежность:1,744,1,docx
/home/termit/dataset/Выгрузки/Сайты/Доки/price-list.pdf,ФИО:9; Телефон:1; Email:1; Дата рождения:1,12,4,pdf
/home/termit/dataset/Выгрузки/Сайты/Доки/preprint-frn-2023-critical-materials-list.pdf,Email:1,1,4,pdf
/home/termit/dataset/Выгрузки/Сайты/Доки/rbc.pdf,ФИО:357; Email:1; Дата рождения:4,362,3,pdf
/home/termit/dataset/Выгрузки/Сайты/Доки/Terms_of_service_upd.pdf,ФИО:604; Email:2; Дата рождения:1; Адрес:2; ИНН:2; Здоровье:1,612,1,pdf
/home/termit/dataset/Выгрузки/Сайты/Доки/mcs2025-rare-earths.pdf,Email:1,1,4,pdf
/home/termit/dataset/Выгрузки/Сайты/Доки/HEAD%204q2024%20release%20050324.pdf,ФИО:735,735,3,pdf
/home/termit/dataset/Выгрузки/Сайты/Доки/subscribe_rules.pdf,ФИО:64; Email:1,65,3,pdf
/home/termit/dataset/Выгрузки/Сайты/Доки/GlobalCriticalMineralsOutlook2024.pdf,Банковская карта:4,4,2,pdf
/home/termit/dataset/Выгрузки/дочерние предприятия/Billing/subscribers.csv,Телефон:107; ИНН:2; Банковская карта:14,123,2,csv
/home/termit/dataset/Выгрузки/дочерние предприятия/Employes/akt_priema_peredachi_rabochego_mesta.txt,ФИО:13; Телефон:1; Дата рождения:3; Адрес:2,19,4,txt
/home/termit/dataset/Выгрузки/дочерние предприятия/Employes/soglasie_na_obrabotku_pd.txt,ФИО:18; Телефон:1; Email:1; Дата рождения:4; Адрес:1,25,4,txt
/home/termit/dataset/Выгрузки/дочерние предприятия/Employes/zayavka_na_propusk_v_zhk.txt,ФИО:14; Телефон:2; Дата рождения:1; Адрес:1,18,4,txt
/home/termit/dataset/Выгрузки/дочерние предприятия/Employes/doverennost_na_poluchenie_posylki.txt,ФИО:15; Телефон:1; Дата рождения:6,22,4,txt
/home/termit/dataset/Выгрузки/дочерние предприятия/Employes/raspiska_poluchenie_noutbuka.txt,ФИО:13; Телефон:1; Дата рождения:3; Адрес:1,18,4,txt
/home/termit/dataset/Выгрузки/дочерние предприятия/Employes/zayavka_kompensaciya_interneta.txt,ФИО:11; Телефон:1; Email:1; Дата рождения:1; Адрес:1; Банковский счёт:2; БИК:1,18,2,txt
/home/termit/dataset/Выгрузки/дочерние предприятия/Employes/servisnaya_zayavka_vyezd_inzhenera.txt,ФИО:12; Телефон:2; Email:1; Дата рождения:2; Адрес:1,18,4,txt
/home/termit/dataset/Выгрузки/дочерние предприятия/Employes/anketa_dms.txt,ФИО:11; Телефон:2; Email:2; Дата рождения:3; Здоровье:1,19,1,txt
/home/termit/dataset/Выгрузки/дочерние предприятия/Employes/zayavlenie_dostavka_oborudovaniya_domoi.txt,ФИО:13; Телефон:1; Email:1; Дата рождения:1; Адрес:1,17,4,txt
/home/termit/dataset/Выгрузки/дочерние предприятия/Employes/perepiska_email_dostavka_kresla.txt,ФИО:14; Телефон:2; Email:5; Адрес:2,23,4,txt
/home/termit/dataset/Выгрузки/дочерние предприятия/Billing/full/stores.csv,ФИО:9,9,4,csv
/home/termit/dataset/Выгрузки/дочерние предприятия/Billing/full/products.csv,ФИО:294,294,3,csv
/home/termit/dataset/Выгрузки/дочерние предприятия/Billing/full/sales.csv,Банковская карта:779,779,2,csv
/home/termit/dataset/Выгрузки/дочерние предприятия/Billing/company.parquet,Телефон:9; Email:11459; ИНН:707; Банковская карта:1,12176,2,parquet
/home/termit/dataset/Выгрузки/дочерние предприятия/Billing/full/customers.csv,ФИО:4849; Здоровье:2; Расовая/национальная принадлежность:1,4852,1,csv
/home/termit/dataset/Выгрузки/дочерние предприятия/Billing/full/sample.md,ФИО:55; Адрес:2; Здоровье:3,60,1,md
/home/termit/dataset/Выгрузки/дочерние предприятия/Billing/full/logistics.csv,ФИО:125; Телефон:1; Адрес:7724,7850,3,csv
/home/termit/dataset/Выгрузки/дочерние предприятия/Billing/client.parquet,Телефон:107; Email:96208; ИНН:2; Банковская карта:11,96328,2,parquet
/home/termit/dataset/Выгрузки/дочерние предприятия/Billing/physical.parquet,Телефон:98; Email:84749; ИНН:4269; Банковская карта:10; БИК:436,89562,2,parquet
